nom du fichier;temps_debut;temps_fin;frequence_mediane;tadarida_taxon;tadarida_probabilite;tadarida_taxon_autre;observateur_taxon;observateur_probabilite;validateur_taxon;validateur_probabilite
Car381009-2026-Pass1-Z1-2MU00693_20260729_225941_000;0.5;1.6;28.0;Phogri;0.48;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_225941_000;0.1;1.9;45.0;Pippip;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_225943_000;0.0;1.3;30.0;Leppun;0.95;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_225943_000;0.1;1.3;29.0;Phogri;0.73;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_225943_000;1.0;1.1;44.0;Pippip;0.78;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_225946_000;0.0;1.4;32.0;Leppun;0.95;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_225946_000;0.1;0.2;27.0;Phogri;0.77;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_225951_000;0.3;1.7;28.0;Eptser;0.12;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_225951_000;0.0;1.1;29.0;Leppun;0.95;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_225951_000;0.9;1.1;20.0;Phogri;0.04;noise, Tetvir, Phofem;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_225954_000;0.0;1.9;36.0;Leppun;0.88;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_225954_000;0.5;1.9;25.0;Phogri;0.77;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_225957_000;0.0;1.7;31.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230000_000;0.0;0.4;38.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230000_000;1.3;1.5;27.0;Phogri;0.4;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230003_000;0.0;2.1;31.0;Leppun;0.95;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230003_000;0.5;2.1;27.0;Phogri;0.79;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230003_000;0.5;2.1;29.0;Testes;0.65;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230006_000;0.0;1.9;34.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230006_000;1.6;1.8;31.0;Rhasp;0.06;noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230006_000;0.1;1.8;17.0;Phogri;0.29;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230008_000;0.0;2.8;32.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230008_000;2.3;2.9;39.0;Testes;0.67;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230015_000;0.0;1.8;31.0;Leppun;0.93;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230015_000;0.0;1.8;44.0;Pippip;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230018_000;0.0;1.3;34.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230018_000;0.6;1.1;23.0;noise;0.1;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230018_000;0.3;1.3;45.0;Pippip;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230022_000;0.0;1.9;34.0;Leppun;0.93;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230022_000;1.1;2.0;32.0;noise;0.12;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230027_000;0.0;1.1;36.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230027_000;0.4;1.9;27.0;Phogri;0.4;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230030_000;0.0;1.1;40.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230030_000;1.0;1.1;25.0;noise;0.12;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230033_000;0.0;2.1;35.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230033_000;0.8;2.1;31.0;Testes;0.84;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230036_000;0.0;1.1;36.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230036_000;0.4;2.1;26.0;noise;0.2;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230036_000;0.2;0.3;33.0;Testes;0.7;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230041_000;0.0;2.7;34.0;Leppun;0.95;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230041_000;0.7;1.3;36.0;Phogri;0.24;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230046_000;0.0;1.7;33.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230048_000;0.0;0.7;38.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230048_000;0.0;1.6;24.0;noise;0.17;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230051_000;0.0;2.1;38.0;noise;0.08;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230051_000;0.0;3.7;37.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230051_000;0.9;2.2;37.0;Myonat;0.11;noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230056_000;0.0;4.2;36.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230056_000;0.1;3.5;27.0;Phogri;0.47;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230107_000;0.0;2.0;33.0;Leppun;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230107_000;1.2;1.4;25.0;Phogri;0.82;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230110_000;0.0;1.5;37.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230110_000;0.3;1.5;26.0;noise;0.21;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230112_000;0.0;1.1;34.0;Leppun;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230112_000;0.3;0.4;30.0;noise;0.13;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230115_000;0.0;0.9;28.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230115_000;1.2;1.5;14.0;noise;0.37;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230118_000;0.0;1.8;37.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230118_000;1.0;1.8;21.0;noise;0.21;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230120_000;0.0;4.4;38.0;Leppun;0.95;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230120_000;0.0;4.2;37.0;noise;0.11;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230125_000;0.0;1.9;35.0;Leppun;0.91;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230125_000;1.0;1.9;25.0;noise;0.08;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230125_000;1.6;1.9;35.0;Testes;0.52;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230128_000;0.0;0.7;34.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230128_000;0.4;0.9;27.0;noise;0.21;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230128_000;0.4;1.4;26.0;Phogri;0.58;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230131_000;0.0;1.8;37.0;Leppun;0.73;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230131_000;0.6;2.0;29.0;noise;0.1;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230131_000;0.0;2.1;30.0;Yposp;0.06;Roeroe;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230134_000;0.0;0.8;27.0;noise;0.07;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230134_000;0.2;2.4;34.0;Leppun;0.82;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230134_000;0.1;1.1;14.0;Phogri;0.05;Phanan;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230134_000;0.0;1.8;28.0;Roeroe;0.34;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230138_000;0.0;3.8;37.0;Leppun;0.95;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230138_000;1.3;2.2;39.0;Myonat;0.86;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230138_000;0.3;4.4;25.0;noise;0.05;Phogri, Confus;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230138_000;1.4;2.6;39.0;Testes;0.44;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230143_000;0.0;1.9;33.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230143_000;0.5;0.6;28.0;Phogri;0.64;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230150_000;0.0;0.2;35.0;Confus;0.69;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230150_000;0.0;2.0;27.0;Phogri;0.27;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230150_000;0.2;1.0;45.0;Pippip;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230156_000;0.0;5.0;45.0;Pippip;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230156_000;0.0;4.6;26.0;Phogri;0.05;noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230156_000;0.0;4.2;28.0;Tetvir;0.19;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230207_000;0.0;0.7;34.0;Leppun;0.59;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230207_000;0.6;0.8;27.0;Phogri;0.74;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230209_000;0.0;1.4;31.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230209_000;0.0;1.4;31.0;Phogri;0.78;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230213_000;0.0;0.8;37.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230213_000;0.5;2.0;31.0;Phogri;0.31;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230216_000;0.0;2.1;36.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230216_000;0.7;0.8;25.0;Phogri;0.57;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230220_000;0.0;2.0;35.0;Leppun;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230220_000;0.3;1.5;26.0;noise;0.04;Tetvir, Metbra;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230220_000;0.3;1.2;26.0;Phogri;0.59;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230226_000;0.0;1.2;34.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230226_000;1.0;1.2;31.0;Phogri;0.4;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230228_000;0.0;1.7;34.0;Leppun;0.58;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230228_000;0.5;1.0;29.0;noise;0.1;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230232_000;0.4;2.8;37.0;Leppun;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230232_000;0.5;2.3;26.0;Phogri;0.67;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230232_000;0.0;1.9;33.0;Testes;0.34;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230237_000;0.1;1.4;14.0;noise;0.08;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230237_000;0.0;0.3;37.0;Testes;0.82;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230242_000;0.0;2.1;32.0;Leppun;0.91;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230242_000;0.0;1.5;27.0;Phogri;0.55;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230244_000;0.0;1.0;33.0;Leppun;0.65;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230244_000;0.5;1.2;27.0;noise;0.13;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230244_000;0.0;1.3;31.0;Testes;0.69;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230253_000;0.0;5.0;28.0;Phogri;0.52;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230253_000;0.0;4.9;45.0;Pipkuh;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230253_000;0.0;4.4;30.0;Testes;0.65;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230309_000;1.0;4.3;31.0;Leppun;0.22;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230309_000;0.2;4.1;29.0;noise;0.12;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230309_000;0.0;5.0;46.0;Pipkuh;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230318_000;0.0;4.8;26.0;noise;0.16;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230318_000;0.0;5.0;43.0;Pipkuh;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230318_000;0.0;3.0;32.0;Plaalb;0.04;Confus, Tetvir, Phogri, Leppun, Antsp;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230327_000;1.4;4.5;24.0;noise;0.1;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230327_000;0.0;5.0;43.0;Pipkuh;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230340_000;0.1;5.0;25.0;Phogri;0.42;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230340_000;0.0;5.0;47.0;Pipkuh;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230348_000;4.2;4.5;35.0;Inssp7;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230348_000;0.7;5.0;26.0;Phogri;0.51;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230348_000;0.0;4.9;50.0;Pipkuh;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230356_000;0.0;4.7;25.0;Phogri;0.53;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230356_000;0.0;5.0;42.0;Pipkuh;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230424_000;0.1;4.1;29.0;Leppun;0.61;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230424_000;0.0;4.3;23.0;Phogri;0.74;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230424_000;0.0;5.0;46.0;Pipkuh;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230440_000;0.0;1.3;34.0;Leppun;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230440_000;0.7;1.2;28.0;noise;0.39;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230440_000;0.8;1.2;28.0;Phogri;0.68;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230500_000;0.0;4.3;34.0;Leppun;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230500_000;0.7;4.3;26.0;Phogri;0.7;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230500_000;0.0;4.7;45.0;Pippip;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230500_000;0.0;4.7;31.0;Testes;0.7;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230500_000;0.0;4.7;20.0;Tetvir;0.37;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230507_000;0.8;3.8;26.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230507_000;1.2;3.9;25.0;Phogri;0.8;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230507_000;0.0;4.1;45.0;Pippip;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230519_000;0.0;0.4;28.0;Leppun;0.68;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230519_000;1.0;1.9;25.0;Phogri;0.78;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230536_000;0.0;1.8;31.0;noise;0.05;Leppun, Tetvir;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230613_000;0.0;1.6;36.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230613_000;1.5;2.8;29.0;Phogri;0.35;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230624_000;1.5;3.3;34.0;Leppun;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230624_000;0.6;2.8;24.0;Phogri;0.71;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230624_000;0.0;4.1;49.0;Pippip;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230630_000;0.0;1.4;33.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230630_000;0.3;1.7;29.0;noise;0.11;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230641_000;0.0;1.3;32.0;Leppun;0.72;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230641_000;0.8;1.7;17.0;noise;0.81;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230648_000;0.0;2.3;23.0;noise;0.14;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230648_000;0.2;1.8;28.0;Rhasp;0.77;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230713_000;0.0;1.4;37.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230713_000;0.5;1.4;27.0;Phogri;0.55;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230713_000;0.2;2.0;46.0;Pippip;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230719_000;0.0;1.8;30.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230719_000;0.4;1.8;26.0;Phogri;0.78;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230722_000;0.0;0.9;27.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230722_000;0.1;1.2;25.0;noise;0.32;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230727_000;0.0;0.1;37.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230727_000;0.1;1.8;22.0;noise;0.49;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230727_000;0.1;0.2;24.0;Phogri;0.68;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230731_000;0.0;1.7;33.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230739_000;0.0;4.8;27.0;noise;0.14;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230739_000;0.0;5.0;50.0;Pippip;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230748_000;0.0;1.3;30.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230748_000;0.5;1.9;22.0;Phogri;0.48;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230752_000;0.0;1.2;31.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230752_000;1.0;1.2;19.0;noise;0.19;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230802_000;0.0;2.0;51.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230802_000;0.3;2.0;28.0;Phogri;0.8;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230821_000;0.3;1.6;37.0;Leppun;0.37;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230821_000;0.3;2.0;26.0;noise;0.12;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230824_000;0.4;1.4;27.0;noise;0.24;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230824_000;0.8;2.1;34.0;Testes;0.49;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230832_000;0.1;4.2;27.0;Phogri;0.68;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230832_000;0.0;4.7;38.0;Pipnat;0.85;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230832_000;2.4;4.2;31.0;Testes;0.85;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230837_000;0.8;4.1;27.0;Phogri;0.12;noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230837_000;0.0;4.2;40.0;Pipkuh;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230849_000;1.3;2.8;35.0;Leppun;0.49;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230849_000;0.2;4.6;26.0;noise;0.2;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230849_000;0.0;5.0;49.0;Pipkuh;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230901_000;0.6;4.7;25.0;Phogri;0.69;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230901_000;0.0;4.1;50.0;Pippip;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230907_000;0.7;1.8;30.0;Phogri;0.46;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230907_000;0.0;0.8;31.0;Testes;0.58;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230912_000;0.0;1.8;30.0;Testes;0.81;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230915_000;0.0;4.2;32.0;Leppun;0.9;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230915_000;1.2;4.1;29.0;Testes;0.08;noise, Antsp;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230924_000;0.2;2.0;38.0;Pipkuh;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230924_000;1.9;2.0;46.0;Pippip;0.87;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230924_000;0.0;1.5;30.0;Testes;0.27;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230928_000;0.1;3.4;32.0;Leppun;0.12;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230928_000;0.0;4.3;24.0;noise;0.16;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230928_000;1.4;3.3;14.0;Phogri;0.65;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230928_000;0.0;4.8;40.0;Pipkuh;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230928_000;0.0;5.0;48.0;Pippip;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230935_000;0.0;3.6;31.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230935_000;0.5;4.7;25.0;Phogri;0.73;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230935_000;0.0;5.0;46.0;Pipkuh;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230943_000;0.0;1.6;37.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230943_000;0.6;0.9;22.0;Phogri;0.7;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230945_000;0.0;2.0;29.0;Leppun;0.9;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230945_000;1.2;1.6;16.0;Rhasp;0.25;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230953_000;0.0;1.6;28.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230953_000;0.0;1.9;24.0;noise;0.1;Tetvir;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_230953_000;0.5;0.7;13.0;Phogri;0.04;Tetvir, Tadten, Pipkuh;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_231004_000;0.0;0.9;31.0;Leppun;0.78;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_231004_000;0.0;1.8;25.0;Phogri;0.72;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_231010_000;0.0;1.8;29.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_231010_000;0.5;1.8;25.0;Phogri;0.79;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_231013_000;0.0;1.5;35.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_231013_000;0.2;1.5;28.0;noise;0.19;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_231013_000;1.5;1.6;38.0;Pipkuh;0.24;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_231016_000;0.0;1.6;36.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_231016_000;0.7;2.0;24.0;Phogri;0.68;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_231016_000;0.6;1.8;40.0;Pipkuh;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_231021_000;0.4;4.9;36.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_231021_000;0.3;4.9;24.0;Phogri;0.8;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_231021_000;0.0;4.9;42.0;Pipkuh;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_231021_000;2.2;3.2;33.0;Testes;0.83;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_231039_000;0.7;3.5;33.0;Leppun;0.45;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_231039_000;1.4;4.9;26.0;Phogri;0.43;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_231039_000;0.0;4.9;40.0;Pipkuh;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_231051_000;0.9;4.7;29.0;Leppun;0.67;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_231051_000;0.8;4.6;30.0;noise;0.16;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_231051_000;0.0;5.0;50.0;Pipkuh;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_231111_000;1.0;5.0;35.0;Leppun;0.66;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_231111_000;0.0;4.8;44.0;Pippip;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_231111_000;0.9;4.8;33.0;Testes;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_231111_000;0.9;3.1;26.0;Tetvir;0.51;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_231154_000;0.0;1.6;33.0;Leppun;0.72;;;;;
