nom du fichier;temps_debut;temps_fin;frequence_mediane;tadarida_taxon;tadarida_probabilite;tadarida_taxon_autre;observateur_taxon;observateur_probabilite;validateur_taxon;validateur_probabilite
Car381009-2026-Pass1-Z1-2MU00693_20260728_231758_000;0.4;1.8;26.0;noise;0.06;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231808_000;0.0;2.0;34.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231808_000;0.5;0.7;30.0;Phogri;0.04;noise, Tetvir, Rhasp;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231808_000;0.5;2.0;27.0;Rhasp;0.03;Phogri, Cyrscu, Tetvir, Eptser;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231811_000;0.0;2.4;38.0;Leppun;0.41;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231811_000;1.1;2.6;34.0;Testes;0.74;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231815_000;1.4;2.1;21.0;noise;0.07;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231815_000;0.0;2.1;34.0;Testes;0.83;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231819_000;0.0;2.0;22.0;noise;0.04;Plaint, Phogri, Tetvir, Plaalb;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231819_000;0.0;1.7;34.0;Testes;0.83;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231824_000;0.3;2.1;32.0;Yposp;0.05;Confus;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231824_000;0.0;2.0;35.0;Leppun;0.28;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231824_000;0.2;1.9;24.0;noise;0.08;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231828_000;0.0;2.0;27.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231828_000;0.4;2.4;26.0;Phogri;0.05;noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231832_000;0.0;1.9;35.0;Leppun;0.51;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231832_000;0.8;1.9;27.0;noise;0.05;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231837_000;0.0;1.5;34.0;Leppun;0.84;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231837_000;0.6;1.1;23.0;noise;0.04;Phogri, Phanan, Cyrscu, Tetvir;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231842_000;0.0;1.0;33.0;Leppun;0.32;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231847_000;0.0;1.3;39.0;Leppun;0.92;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231847_000;1.2;1.9;23.0;Phanan;0.05;noise, Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231849_000;0.0;1.2;29.0;noise;0.08;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231849_000;0.0;0.8;31.0;Testes;0.57;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231859_000;0.0;2.0;26.0;Leppun;0.92;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231859_000;0.3;1.9;24.0;noise;0.09;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231859_000;0.3;2.0;25.0;Phogri;0.08;Isopyr;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231905_000;0.6;0.7;22.0;Isopyr;0.24;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231905_000;0.0;1.8;33.0;Leppun;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231910_000;0.0;1.5;37.0;Leppun;0.52;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231910_000;0.1;1.6;23.0;noise;0.13;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231910_000;0.7;1.7;25.0;Phogri;0.2;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231923_000;0.0;2.1;25.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231923_000;0.3;1.8;23.0;noise;0.42;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231923_000;0.3;1.8;25.0;Phogri;0.03;Eptser, Cyrscu, Tetvir, Plaint;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231927_000;0.0;0.1;36.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231927_000;0.0;2.0;27.0;noise;0.1;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231927_000;0.1;0.2;45.0;Pippip;0.81;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231927_000;0.1;1.9;25.0;Plaint;0.03;Phogri, Barfis, Tetvir, Sepsep, Rhasp;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231931_000;0.0;0.6;26.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231931_000;0.5;1.8;26.0;Phogri;0.56;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231936_000;0.0;1.4;33.0;Leppun;0.2;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231936_000;1.1;2.1;33.0;Testes;0.55;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231946_000;0.0;1.3;26.0;Leppun;0.95;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231946_000;0.3;1.3;24.0;Phogri;0.04;Plaint, noise, Tetvir;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231950_000;0.0;1.4;31.0;Leppun;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231950_000;0.3;1.6;25.0;Phogri;0.07;noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231955_000;0.0;1.6;30.0;Leppun;0.83;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231955_000;0.4;1.8;22.0;Phogri;0.09;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231955_000;0.9;1.6;27.0;Testes;0.11;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231959_000;0.0;2.0;34.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231959_000;0.2;1.4;28.0;noise;0.17;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_231959_000;0.7;1.1;22.0;Phogri;0.04;Phanan, Tetvir, Pippip;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232003_000;0.0;2.0;38.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232003_000;0.2;1.9;26.0;noise;0.07;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232007_000;0.0;1.8;32.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232007_000;0.8;1.3;20.0;Cyrscu;0.12;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232013_000;0.0;2.1;26.0;Leppun;0.87;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232013_000;0.0;1.3;22.0;Phanan;0.37;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232018_000;0.0;1.8;31.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232018_000;1.7;1.8;13.0;noise;0.23;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232018_000;0.1;1.8;25.0;Isopyr;0.19;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232022_000;0.0;2.0;26.0;Phogri;0.07;noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232022_000;0.0;1.1;33.0;Testes;0.63;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232027_000;0.0;0.1;36.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232027_000;0.4;2.1;22.0;noise;0.04;Phogri, Cyrscu, Tetvir, Phanan;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232027_000;0.6;2.0;46.0;Pippip;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232027_000;0.4;1.7;26.0;Rhasp;0.12;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232031_000;0.0;0.9;32.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232031_000;0.3;1.1;21.0;Cyrscu;0.09;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232031_000;0.2;0.9;46.0;Pippip;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232035_000;0.0;1.7;28.0;Leppun;0.9;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232035_000;0.0;0.2;27.0;noise;0.06;Isopyr, Insp12, Antsp;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232046_000;0.0;1.6;35.0;Leppun;0.89;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232046_000;0.5;1.7;23.0;Cyrscu;0.05;noise, Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232051_000;0.0;1.9;30.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232051_000;0.5;1.9;24.0;Phogri;0.49;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232055_000;0.0;2.9;38.0;Leppun;0.89;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232055_000;0.4;3.6;22.0;Phanan;0.08;noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232055_000;0.2;2.9;33.0;Testes;0.77;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232059_000;0.0;2.0;38.0;Leppun;0.95;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232059_000;0.5;1.1;22.0;Phanan;0.05;noise, Cyrscu, Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232102_000;0.0;1.3;37.0;Leppun;0.72;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232102_000;0.8;1.9;24.0;Phogri;0.04;noise, Tetvir, Plaint;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232106_000;0.0;2.1;27.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232106_000;0.3;2.0;24.0;Plaint;0.04;Phogri, noise, Tetvir;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232111_000;0.0;1.4;37.0;Leppun;0.2;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232111_000;0.8;1.8;22.0;noise;0.06;Phanan, Cyrscu;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232111_000;0.1;1.9;49.0;Pippip;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232115_000;0.5;4.9;22.0;noise;0.1;Phanan;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232115_000;0.0;4.8;53.0;Pippip;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232115_000;0.5;4.9;25.0;Rhasp;0.41;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232122_000;0.0;1.0;36.0;Leppun;0.26;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232122_000;1.6;2.3;23.0;noise;0.05;Cyrscu;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232122_000;0.0;1.5;33.0;Testes;0.57;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232127_000;0.0;0.6;31.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232127_000;0.2;1.8;22.0;Phogri;0.05;noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232130_000;0.6;1.4;24.0;Cyrscu;0.11;Isopyr;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232130_000;0.0;0.8;31.0;Leppun;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232134_000;0.0;1.9;33.0;noise;0.08;Yposp, Antsp;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232134_000;0.0;3.1;37.0;Leppun;0.79;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232138_000;0.0;0.1;35.0;Leppun;0.95;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232138_000;0.1;1.9;22.0;Cyrscu;0.12;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232143_000;0.0;1.9;28.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232143_000;0.9;1.9;23.0;noise;0.11;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232143_000;0.4;1.6;24.0;Plaint;0.03;Phogri, Tetvir;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232147_000;0.0;1.1;34.0;Leppun;0.04;Yposp, Tetvir, Rhasp, Metbra, Confus;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232147_000;0.0;2.3;26.0;noise;0.09;Tetvir;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232152_000;0.0;0.2;38.0;Leppun;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232152_000;0.1;1.9;23.0;noise;0.06;Phanan, Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232152_000;0.4;2.0;24.0;Phogri;0.04;Tetvir, Plaint;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232158_000;0.5;2.0;22.0;Isopyr;0.87;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232158_000;0.0;0.1;37.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232158_000;0.9;2.1;22.0;noise;0.13;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232202_000;0.0;1.4;40.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232202_000;0.3;2.0;24.0;Phogri;0.05;noise, Plaint;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232207_000;0.0;2.0;24.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232207_000;0.4;2.0;23.0;Phogri;0.06;noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232211_000;0.0;2.0;27.0;Leppun;0.87;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232211_000;0.0;2.0;23.0;Phogri;0.07;noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232216_000;0.0;0.9;38.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232216_000;0.1;2.0;23.0;noise;0.14;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232216_000;0.7;2.0;26.0;Phogri;0.03;Barfis, Tetvir, Plaint;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232221_000;0.0;1.8;22.0;Isopyr;0.29;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232221_000;0.0;1.0;30.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232227_000;0.0;1.8;32.0;Leppun;0.95;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232227_000;0.2;1.8;21.0;Isopyr;0.15;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232235_000;0.0;1.5;30.0;Leppun;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232235_000;1.0;1.5;23.0;noise;0.05;Phanan;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232240_000;0.0;3.5;36.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232240_000;1.1;2.7;22.0;Phanan;0.05;noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232240_000;0.5;3.9;26.0;Phogri;0.3;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232246_000;0.0;0.6;39.0;Leppun;0.54;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232246_000;0.0;0.3;23.0;Nyclei;0.39;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232246_000;0.4;1.4;23.0;noise;0.04;Phogri, Tetvir, Plaint, Plaalb;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232253_000;0.0;3.0;31.0;Leppun;0.92;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232253_000;0.4;3.6;26.0;noise;0.12;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232253_000;0.8;3.3;23.0;Phogri;0.04;Tetvir, Plaint;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232259_000;0.0;2.0;40.0;Leppun;0.93;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232259_000;0.0;2.0;26.0;noise;0.13;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232302_000;0.0;1.4;35.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232302_000;0.3;2.0;24.0;noise;0.09;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232302_000;0.1;1.7;22.0;Phanan;0.03;Tetvir, Phogri, Cyrscu;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232306_000;0.0;2.0;34.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232306_000;0.0;1.9;23.0;Phogri;0.04;noise, Cyrscu;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232306_000;1.1;1.7;16.0;Tetvir;0.46;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232311_000;0.0;2.0;27.0;Leppun;0.93;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232311_000;0.2;1.4;24.0;Phogri;0.06;noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232316_000;0.0;1.6;38.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232316_000;0.2;1.6;23.0;noise;0.35;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232322_000;0.0;1.9;33.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232322_000;1.5;1.6;21.0;Phogri;0.06;noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232327_000;0.0;1.9;26.0;Leppun;0.95;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232327_000;1.3;1.8;22.0;Phanan;0.14;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232332_000;0.0;2.0;35.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232332_000;0.0;2.1;28.0;Phogri;0.03;noise, Tetvir, Eptser, Cyrscu, Barfis;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232332_000;0.5;2.1;24.0;Roeroe;0.05;Tetvir, noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232337_000;0.0;1.6;29.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232337_000;0.6;1.7;23.0;noise;0.05;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232342_000;0.0;2.4;34.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232342_000;1.3;2.0;22.0;Phogri;0.04;noise, Cyrscu, Phanan, Tetvir, Pippip;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232346_000;0.0;1.9;30.0;Leppun;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232346_000;0.0;0.1;20.0;noise;0.26;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232346_000;0.6;1.6;21.0;Isopyr;0.35;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232351_000;0.0;1.9;34.0;Leppun;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232351_000;0.0;1.9;23.0;Phogri;0.05;noise, Plaint;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232354_000;0.0;1.5;36.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232354_000;0.1;1.5;22.0;noise;0.06;Phogri, Plaint;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232354_000;0.1;2.0;23.0;Tetvir;0.77;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232356_000;0.0;1.0;45.0;Leppun;0.95;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232356_000;0.9;1.8;24.0;Phogri;0.6;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232400_000;0.0;1.6;23.0;Isopyr;0.07;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232400_000;0.0;2.0;30.0;Leppun;0.9;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232404_000;0.0;1.4;40.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232404_000;0.3;1.4;26.0;Phogri;0.65;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232408_000;0.0;0.7;39.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232408_000;0.5;0.7;22.0;Phogri;0.07;noise, Isopyr, Cyrscu;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232413_000;0.0;1.4;28.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232413_000;0.4;1.5;25.0;Phogri;0.06;Plaint, noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232418_000;0.0;2.0;36.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232418_000;0.5;1.7;24.0;Phogri;0.06;Plaint, noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232424_000;0.0;1.6;53.0;Leppun;0.93;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232424_000;0.5;1.7;24.0;Rhasp;0.42;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232429_000;0.0;1.0;33.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232429_000;0.2;1.9;25.0;Plaint;0.06;Phogri, noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232434_000;0.0;1.6;39.0;Leppun;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232434_000;0.0;1.8;23.0;Tetvir;0.59;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232439_000;0.0;0.1;35.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232439_000;0.1;1.9;23.0;noise;0.19;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232439_000;1.7;2.0;46.0;Pippip;0.84;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232444_000;0.0;4.7;33.0;Leppun;0.78;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232444_000;0.6;4.9;22.0;noise;0.05;Phanan;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232444_000;0.5;4.7;26.0;Phogri;0.79;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232444_000;0.1;4.9;45.0;Pippip;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232454_000;0.0;1.1;28.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232454_000;0.1;1.5;25.0;noise;0.41;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232457_000;0.0;1.4;30.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232457_000;0.3;1.3;22.0;Cyrscu;0.08;noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232500_000;0.0;1.3;37.0;Leppun;0.93;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232500_000;0.4;1.2;25.0;Phogri;0.08;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232504_000;0.0;1.9;35.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232504_000;0.7;1.5;23.0;noise;0.05;Cyrscu, Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232509_000;0.0;1.7;36.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232509_000;0.4;1.7;26.0;Phogri;0.79;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232514_000;0.0;1.9;26.0;Leppun;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232514_000;0.8;1.0;22.0;Cyrscu;0.07;noise, Phanan;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232516_000;0.3;2.4;23.0;noise;0.08;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232516_000;0.0;3.5;33.0;Testes;0.89;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232516_000;0.0;2.4;11.0;Tetvir;0.5;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232526_000;0.0;1.5;40.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232526_000;1.0;1.8;22.0;Nyclei;0.12;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232526_000;1.0;1.8;25.0;Phogri;0.05;noise, Cyrscu;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232530_000;0.0;2.0;38.0;Leppun;0.95;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232530_000;0.2;2.0;25.0;Phogri;0.05;noise, Rhasp;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232534_000;0.0;1.8;37.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232534_000;1.2;1.8;26.0;noise;0.07;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232539_000;0.0;1.3;28.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232539_000;0.7;1.6;24.0;noise;0.04;Phogri, Tetvir, Plaint;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232544_000;0.0;1.1;34.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232544_000;1.0;1.5;27.0;Phogri;0.74;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232547_000;0.0;0.8;49.0;Leppun;0.57;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232547_000;0.7;1.5;24.0;noise;0.24;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232547_000;0.6;1.7;22.0;Tetvir;0.63;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232549_000;0.0;2.1;39.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232549_000;0.4;2.1;22.0;noise;0.1;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232553_000;0.0;4.1;32.0;Leppun;0.59;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232553_000;2.3;3.8;29.0;Testes;0.65;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232553_000;0.0;3.9;27.0;Tetvir;0.5;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260728_232559_000;0.0;0.7;43.0;Leppun;0.99;;;;;
