"nom du fichier";"temps_debut";"temps_fin";"frequence_mediane";"tadarida_taxon";"tadarida_probabilite";"tadarida_taxon_autre";"observateur_taxon";"observateur_probabilite";"validateur_taxon";"validateur_probabilite"
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233357_000";"0.0";1.7;39.0;"Leppun";0.98;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233357_000";"0.0";1.7;21.0;"noise";0.18;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233357_000";0.4;1.7;22.0;"Phogri";0.03;"Phanan, Tetvir";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233400_000";"0.0";0.1;39.0;"Leppun";0.98;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233400_000";0.5;1.8;21.0;"noise";0.11;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233404_000";"0.0";0.8;35.0;"Leppun";0.93;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233404_000";0.2;1.7;14.0;"Phogri";0.22;"noise";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233404_000";0.7;1.7;22.0;"Phanan";0.04;"Isopyr, Cyrscu, noise, Tetvir";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233407_000";"0.0";1.9;34.0;"Leppun";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233407_000";0.7;1.9;27.0;"noise";0.07;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233410_000";"0.0";1.6;32.0;"Leppun";0.98;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233410_000";0.5;1.8;22.0;"Phogri";0.05;"noise";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233414_000";"0.0";1.4;38.0;"Leppun";0.96;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233414_000";0.1;1.8;23.0;"Isopyr";0.09;"Cyrscu";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233421_000";"0.0";1.8;36.0;"Leppun";0.98;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233421_000";0.3;1.9;21.0;"Phanan";0.12;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233421_000";0.5;1.8;26.0;"Phogri";0.04;"noise, Plaint";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233421_000";0.2;0.8;12.0;"Tetvir";0.74;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233424_000";"0.0";2.8;36.0;"Leppun";0.94;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233424_000";0.5;3.5;24.0;"noise";0.05;"Phogri, Isopyr";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233424_000";"0.0";2.8;18.0;"Tetvir";0.8;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233430_000";"0.0";0.1;38.0;"Leppun";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233430_000";1.4;1.5;12.0;"noise";0.22;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233430_000";1.1;2.0;23.0;"Phogri";0.06;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233436_000";"0.0";1.5;37.0;"Leppun";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233436_000";0.2;1.9;22.0;"noise";0.05;"Phogri";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233451_000";"0.0";2.0;34.0;"Leppun";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233451_000";0.8;2.1;26.0;"Phogri";0.08;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233451_000";"0.0";2.0;20.0;"Tetvir";0.68;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233455_000";"0.0";1.1;33.0;"Leppun";0.39;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233455_000";"0.0";1.5;30.0;"noise";0.16;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233455_000";0.4;2.0;24.0;"Phogri";0.07;"Plaint";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233458_000";"0.0";1.5;23.0;"Phogri";0.66;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233502_000";"0.0";2.0;34.0;"Leppun";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233502_000";"0.0";0.6;17.0;"noise";0.06;"Tetvir";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233502_000";"0.0";1.8;22.0;"Phogri";0.08;"noise";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233506_000";"0.0";1.9;36.0;"Leppun";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233506_000";0.5;2.1;25.0;"noise";0.11;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233506_000";0.1;2.0;22.0;"Isopyr";0.09;"Phogri";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233517_000";"0.0";0.5;32.0;"Leppun";0.98;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233517_000";1.2;1.8;18.0;"Tetvir";0.18;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233522_000";"0.0";1.8;26.0;"Phogri";0.79;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233528_000";"0.0";0.1;34.0;"Leppun";0.98;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233528_000";0.7;1.6;23.0;"Plaint";0.06;"Phogri, noise";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233534_000";"0.0";0.4;36.0;"Leppun";0.99;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233534_000";0.3;1.7;23.0;"noise";0.19;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233537_000";1.5;1.6;33.0;"Leppun";0.1;"noise";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233537_000";"0.0";1.9;23.0;"Phogri";0.91;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233545_000";"0.0";0.5;39.0;"Isopyr";0.07;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233545_000";"0.0";2.3;23.0;"noise";0.33;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233559_000";0.2;1.1;27.0;"noise";0.51;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233559_000";0.8;2.0;22.0;"Phanan";0.07;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233559_000";0.9;2.0;39.0;"Pipkuh";0.25;"Pipnat";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233601_000";"0.0";3.2;35.0;"Leppun";0.79;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233601_000";0.2;5.0;43.0;"Pipkuh";0.57;"Pipnat";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233601_000";1.4;4.1;59.0;"Pippip";0.36;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233601_000";"0.0";4.5;22.0;"Isopyr";0.22;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233601_000";0.4;4.8;25.0;"Tetvir";0.66;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233611_000";"0.0";0.5;37.0;"Leppun";0.76;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233611_000";"0.0";2.3;20.0;"Phogri";0.48;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233611_000";0.3;2.4;22.0;"Plaalb";0.05;"Tetvir, noise";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233615_000";0.7;2.9;36.0;"Leppun";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233615_000";0.5;4.0;23.0;"Phogri";0.74;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233615_000";"0.0";4.0;22.0;"Tetvir";0.31;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233622_000";"0.0";0.2;33.0;"Leppun";0.96;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233622_000";1.5;1.6;46.0;"Pippip";0.51;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233622_000";"0.0";1.9;22.0;"Phogri";0.08;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233626_000";"0.0";1.8;26.0;"Phogri";0.19;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233626_000";0.3;1.9;49.0;"Pippip";0.96;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233626_000";0.3;1.8;24.0;"Plaint";0.04;"noise, Tetvir";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233632_000";"0.0";0.1;33.0;"Leppun";0.95;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233632_000";0.6;2.0;22.0;"noise";0.05;"Phogri, Tetvir";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233636_000";"0.0";1.9;35.0;"Leppun";0.32;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233636_000";0.7;1.9;23.0;"Plaalb";0.04;"noise, Tetvir, Phogri";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233641_000";"0.0";1.9;32.0;"Leppun";0.98;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233641_000";0.1;2.0;23.0;"Phogri";0.05;"noise, Metbra";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233641_000";0.2;1.9;23.0;"noise";0.05;"Cyrscu";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233645_000";"0.0";3.0;30.0;"Leppun";0.95;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233645_000";0.2;3.8;22.0;"Phogri";0.04;"Plaint, noise, Plaalb, Metbra";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233645_000";"0.0";2.6;22.0;"Tetvir";0.5;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233651_000";"0.0";1.2;43.0;"Leppun";0.98;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233651_000";0.5;0.6;19.0;"noise";0.15;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233651_000";0.2;1.9;25.0;"Phogri";0.17;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233654_000";0.4;1.3;33.0;"Leppun";0.13;"noise";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233654_000";"0.0";0.6;22.0;"Phogri";0.92;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233656_000";"0.0";1.7;28.0;"Leppun";0.95;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233656_000";0.3;2.0;26.0;"noise";0.08;"Phogri";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233700_000";"0.0";1.8;36.0;"Leppun";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233700_000";0.4;1.5;23.0;"Phogri";0.49;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233703_000";0.3;1.6;27.0;"noise";0.16;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233703_000";"0.0";1.7;22.0;"Phogri";0.84;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233706_000";"0.0";0.9;30.0;"Leppun";0.98;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233706_000";0.5;2.0;23.0;"Phogri";0.05;"Plaint, noise";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233717_000";"0.0";1.1;26.0;"Leppun";0.98;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233717_000";0.1;1.1;23.0;"Phogri";0.05;"Plaint, noise";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233722_000";"0.0";2.1;34.0;"Phogri";0.71;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233722_000";"0.0";2.3;24.0;"Plaint";0.04;"noise, Tetvir, Plaalb";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233728_000";"0.0";1.8;25.0;"Leppun";0.57;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233728_000";1.0;1.7;22.0;"Cyrscu";0.18;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233731_000";"0.0";2.1;27.0;"Leppun";0.76;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233731_000";1.3;1.6;22.0;"noise";0.16;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233735_000";0.9;1.9;22.0;"Plaalb";0.04;"Phogri, noise, Tetvir";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233743_000";"0.0";1.9;32.0;"Leppun";0.99;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233743_000";0.6;1.3;21.0;"noise";0.06;"Tetvir, Phanan";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233747_000";0.1;0.6;22.0;"Isopyr";0.82;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233747_000";"0.0";0.6;31.0;"Leppun";0.98;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233747_000";1.1;2.0;52.0;"Pippip";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233751_000";"0.0";1.3;44.0;"Leppun";0.92;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233751_000";"0.0";1.5;24.0;"Phogri";0.7;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233751_000";0.2;1.6;50.0;"Pippip";0.96;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233759_000";"0.0";2.9;33.0;"Leppun";0.92;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233759_000";0.1;2.7;42.0;"Myodau";0.78;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233759_000";0.2;3.0;49.0;"Pippip";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233759_000";0.1;2.9;22.0;"Phogri";0.1;"Cyrscu";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233803_000";"0.0";2.0;26.0;"Phogri";0.79;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233803_000";0.2;2.0;48.0;"Pippip";0.99;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233806_000";"0.0";2.1;36.0;"Leppun";0.93;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233806_000";0.1;2.1;24.0;"Phogri";0.29;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233808_000";0.9;2.2;23.0;"Isopyr";0.28;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233808_000";"0.0";1.8;33.0;"Leppun";0.96;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233808_000";0.9;1.7;22.0;"Cyrscu";0.27;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233814_000";"0.0";2.2;35.0;"Leppun";0.78;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233814_000";0.1;0.3;32.0;"Yposp";0.03;"Roeroe, Phogri, noise, Tetvir, Rhasp";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233818_000";0.1;0.4;37.0;"noise";0.04;"Yposp, Tetvir, Metbra";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233818_000";"0.0";1.4;36.0;"Leppun";0.2;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233818_000";1.0;2.3;24.0;"Phogri";0.52;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233822_000";"0.0";1.9;30.0;"Leppun";0.99;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233822_000";0.1;1.7;24.0;"noise";0.05;"Phogri, Cyrscu";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233827_000";"0.0";3.2;36.0;"Leppun";0.96;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233827_000";0.5;2.5;22.0;"Cyrscu";0.2;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233827_000";1.1;2.0;33.0;"Testes";0.43;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233832_000";"0.0";1.3;27.0;"Leppun";0.98;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233832_000";0.5;0.6;23.0;"noise";0.1;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233834_000";"0.0";0.6;34.0;"Leppun";0.54;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233834_000";0.5;2.0;21.0;"noise";0.19;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233834_000";0.3;0.6;23.0;"Phogri";0.06;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233838_000";"0.0";2.1;42.0;"Leppun";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233838_000";1.4;2.0;22.0;"Isopyr";0.12;"Cyrscu";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233846_000";"0.0";1.6;31.0;"Leppun";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233846_000";1.0;1.9;23.0;"noise";0.1;"Phogri";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233849_000";"0.0";1.1;42.0;"Leppun";0.96;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233849_000";0.1;1.2;23.0;"Phogri";0.76;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233856_000";"0.0";0.6;38.0;"Leppun";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233856_000";0.3;2.0;24.0;"Phogri";0.83;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233900_000";"0.0";1.1;44.0;"Leppun";0.96;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233900_000";"0.0";1.2;23.0;"Phogri";0.06;"noise, Plaint";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233904_000";"0.0";1.1;49.0;"Leppun";0.96;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233904_000";0.4;2.0;24.0;"Phogri";0.08;"noise";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233909_000";0.4;2.0;23.0;"noise";0.09;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233909_000";0.4;2.0;23.0;"Phogri";0.08;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233909_000";"0.0";2.1;34.0;"Testes";0.82;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233912_000";0.5;2.1;22.0;"Isopyr";0.06;"Cyrscu, Phogri";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233912_000";"0.0";0.6;43.0;"Leppun";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233912_000";0.1;2.0;24.0;"noise";0.08;"Phogri";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233917_000";"0.0";1.9;38.0;"Leppun";0.99;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233917_000";"0.0";1.7;23.0;"Phogri";0.5;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233921_000";"0.0";1.9;51.0;"Leppun";0.93;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233921_000";1.7;1.9;24.0;"Rhasp";0.32;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233926_000";"0.0";1.6;39.0;"Leppun";0.7;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233926_000";0.4;1.8;24.0;"noise";0.11;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233926_000";0.4;1.8;23.0;"Plaint";0.04;"Phogri, Tetvir";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233929_000";"0.0";1.8;48.0;"Phogri";0.67;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233929_000";"0.0";1.8;24.0;"Plaint";0.04;"noise, Tetvir";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233936_000";"0.0";0.8;32.0;"Leppun";0.74;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233936_000";0.1;2.0;22.0;"noise";0.05;"Phanan";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233936_000";0.1;2.0;23.0;"Plaint";0.03;"Phogri, Tetvir, Cyrscu";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233939_000";"0.0";1.7;39.0;"Leppun";0.19;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233939_000";"0.0";1.5;22.0;"Isopyr";0.68;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233941_000";"0.0";1.3;39.0;"Leppun";0.65;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233941_000";0.1;2.0;23.0;"Phanan";0.08;"noise";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233941_000";0.1;1.3;30.0;"Phogri";0.72;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233943_000";0.5;4.2;50.0;"Leppun";0.96;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233943_000";"0.0";4.2;24.0;"Phogri";0.8;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233949_000";"0.0";3.1;51.0;"Leppun";0.96;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233949_000";0.2;3.3;24.0;"Phogri";0.06;"Plaint, noise";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233953_000";"0.0";1.7;43.0;"Leppun";0.95;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233953_000";0.5;1.8;24.0;"Phogri";0.39;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233956_000";"0.0";1.8;34.0;"Leppun";0.73;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233956_000";0.4;1.1;22.0;"Phanan";0.09;"noise";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_233956_000";0.5;1.8;26.0;"Phogri";0.48;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_234005_000";"0.0";1.2;27.0;"Phogri";0.45;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_234008_000";"0.0";2.0;39.0;"Leppun";0.93;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_234008_000";0.7;2.9;25.0;"noise";0.09;"Phogri";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_234014_000";"0.0";2.6;30.0;"Leppun";0.91;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_234014_000";"0.0";3.7;23.0;"Phogri";0.68;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_234019_000";"0.0";0.7;32.0;"Leppun";0.27;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_234019_000";"0.0";2.0;22.0;"Roeroe";0.38;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_234022_000";"0.0";3.1;47.0;"Leppun";0.74;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_234022_000";0.4;2.6;22.0;"Phanan";0.07;"noise";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_234022_000";0.9;3.1;26.0;"Phogri";0.41;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_234026_000";"0.0";1.8;21.0;"noise";0.1;"Phanan";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_234026_000";0.2;2.0;27.0;"Phogri";0.33;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_234029_000";"0.0";2.5;36.0;"Leppun";0.95;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_234029_000";0.2;1.7;27.0;"noise";0.15;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_234029_000";0.4;2.6;21.0;"Phanan";0.22;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_234032_000";1.2;1.8;24.0;"Leppun";0.89;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_234032_000";"0.0";2.9;24.0;"Isopyr";0.37;"Phogri";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_234032_000";3.2;3.3;47.0;"Pippip";0.75;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_234037_000";"0.0";0.1;32.0;"Leppun";0.98;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_234037_000";0.9;2.0;21.0;"Phanan";0.09;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_234037_000";0.5;0.6;49.0;"Pippip";0.8;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_234041_000";"0.0";1.3;34.0;"Leppun";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_234041_000";"0.0";1.9;21.0;"Phogri";0.08;"noise";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_234044_000";"0.0";3.4;32.0;"Leppun";0.96;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_234044_000";0.3;2.9;27.0;"Phogri";0.62;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260728_234044_000";0.2;4.4;23.0;"noise";0.05;"Plaint";"";"";"";""
